id,text,difficulty,category,status,group
w_c72069dfc0,покривання,hard,relationships,reject,
w_106392e212,покрівельник,hard,professions,core,
w_93c2471f93,Покрова,hard,holidays,core,
w_69f22c349c,полив,hard,actions,core,
w_f0542c8429,поліглот,hard,people,core,
w_2a919800b4,політтехнолог,hard,professions,core,
w_39f86ebd2a,поліфонія,hard,music,core,
w_201aaae989,полювання на відьом,hard,behavior,reject,
w_282f901d78,полярна ніч,hard,nature,core,
w_855b2feef8,помпезність,hard,personality,reject,
w_89ffc2f163,понаднормові,hard,work,core,
w_5fa74a5673,поплічник,hard,people,core,
w_0ebbcbcac6,посадка на рейс,hard,travel,core,
w_f1d2a0d39f,потрясіння,hard,emotions,reject,
w_0ef98b7f35,потьомкінські сходи,hard,behavior,core,
w_77f5d7580d,потягування,hard,actions,core,
w_90163ae334,похресник,hard,family,core,
w_53f6cf1dce,почуття власності,hard,relationships,reject,
w_88b614263a,пошук стрілочника,hard,behavior,reject,
w_19e904690e,ППОнеділок,hard,internet,core,ppo_root
w_a61e9a6d57,права рука,hard,relationships,core,
w_48a68f54b1,правнучка,hard,family,core,
w_f45d0287cb,престиж,hard,abstract,reject,
w_1e39c55889,призма,hard,science,reject,
w_6a9a349b97,приквел,hard,movies,core,
w_f1cbc2fcfe,примадонна,hard,movies,core,
w_1880cec517,приписування заслуг,hard,behavior,reject,
w_d49827f076,приреченість,hard,emotions,reject,
w_ff04533f0a,пристойність,hard,personality,reject,
w_bf37368047,присудок,hard,school,core,
w_71943f6407,притча,hard,abstract,reject,
w_9bb2f52ba3,приязнь,hard,relationships,reject,
w_7bc7b9997f,прогалина,hard,abstract,reject,
w_920d5afb99,прозріння,hard,emotions,reject,
w_e3057a0e7e,промивання мізків,hard,behavior,core,
w_30bea7a8b6,пропорція,hard,abstract,reject,
w_966dfd07af,просвітління,hard,emotions,reject,
w_83caad880e,протока,hard,nature,core,
w_3aac80347c,прототип,hard,abstract,reject,
w_01c814592f,професійне вигорання,hard,work,core,
w_2623e54078,профспілка,hard,society,reject,
w_dceb6f9425,процесія,hard,events,core,
w_57edfec6c8,психіатр,hard,professions,core,psy
w_58b1a82ad0,психологічний тиск,hard,behavior,reject,
w_20810cc5e7,публічний осуд,hard,behavior,reject,
w_dddd72b8df,пульверизатор,hard,tools,core,
w_9292c09e1b,пунктуація,hard,school,core,
w_974bd4cc61,пунш,hard,drinks,core,
w_59ad2c861c,пупок,hard,body,core,
w_9f83ab8b60,пускання мильних бульбашок,hard,actions,core,
w_4258cd3dcc,радіоелектронна боротьба,hard,technology,core,
w_3bde6f8616,радісне хвилювання,hard,emotions,reject,
w_c3c81b5e37,рапсодія,hard,music,core,
w_167c331102,раціональність,hard,personality,reject,
w_2d491b280d,реакція хімічна,hard,science,reject,
w_2a7a5adbd4,реаліті-шоу,hard,tv,core,
w_5872702fe9,режим тиші,hard,events,core,
w_51e26f2909,режимний об'єкт,hard,places,core,
w_a955d04988,резонанс,hard,science,reject,
w_bf83126ff4,резус-фактор,hard,science,reject,
w_982bd1522a,реінкарнація,hard,history,reject,
w_44276bf1a1,рейдерство,hard,society,reject,
w_7b1028b751,рекламна пауза,hard,tv,core,reklama
w_64cea904f1,рекламний блок,hard,tv,core,reklama
w_4b4417a1e7,рекрутер,hard,professions,core,
w_df2ad65b92,релігійність,hard,personality,reject,
w_808e9586c1,релокація,hard,work,core,
w_0910915afd,рельєф,hard,nature,core,
w_95399487ef,ремарка,hard,movies,core,
w_7bb3c4a7e6,репарації,hard,society,core,
w_4e6053ea93,республіка,hard,society,reject,
w_3b1f56b208,реставрація,hard,actions,core,
w_28b5860e0c,ретріт,hard,travel,core,
w_21f8ddbe16,ретушування,hard,actions,core,
w_55a4aa5722,реформація,hard,history,reject,
w_7b7310c9a5,речитатив,hard,music,core,
w_ce2d8b8af6,риторика,hard,school,core,
w_e5e4685f76,ріг достатку,hard,abstract,reject,
w_86b5a867c2,рішучість,hard,personality,reject,
w_cfb57efc7a,розбите серце,hard,emotions,core,
w_0dd02bc8e1,розв'язування,hard,actions,core,
w_b99413bc39,розважальне шоу,hard,tv,core,
w_647b44f791,розвішування білизни,hard,actions,core,
w_9cdcc196b1,роздавання карт,hard,actions,core,
w_44b29f5870,роздільна здатність,hard,technology,core,
w_ccaea3f5bf,роздягання,hard,actions,core,
w_145b630fbe,розмінування,hard,events,core,
w_c9538954cf,розпаковування,hard,actions,core,
w_5e17d55c59,розпалювання,hard,actions,core,
w_446152fb53,розпізнавання обличчя,hard,technology,core,
w_0b599b2a2e,розпорядження,hard,work,core,
w_57d83b80a2,розсудливість,hard,personality,reject,
w_82986ad43e,розхлябаність,hard,personality,reject,
w_9acfd90265,розчулення,hard,emotions,reject,
w_3c244b4c0e,рольова гра,hard,games,core,
w_fad4f69965,рубанок,hard,tools,core,
w_c99eb8fb4f,рукостискання,hard,behavior,core,
w_56dddc215a,русскій воєнний корабль,hard,history,core,snake_island
w_faad98b7bb,сабвуфер,hard,technology,core,
w_09e1a05157,сага,hard,abstract,reject,
w_f531a58cfe,садіння,hard,actions,core,
w_175793d240,саксофон,hard,music,core,
w_24f06bae32,самобичування,hard,emotions,reject,
w_40ba667a9f,самодурство,hard,behavior,reject,
w_0f41de48da,саможалість,hard,emotions,reject,
w_b773481381,самоздійснюване пророцтво,hard,abstract,reject,
w_adc1827de4,самонавіювання,hard,actions,core,
w_7cdbfe2ff3,самоосвіта,hard,school,core,
w_cdd1a85ec5,самотність у натовпі,hard,emotions,reject,
w_9deb8d1041,сарі,hard,clothing,core,
w_ebd6b29f20,саркофаг,hard,history,reject,
w_637a8e19a3,саспенс,hard,movies,core,
w_cddc7e1407,свердління,hard,actions,core,
w_69b73439a0,світловий рік,hard,science,reject,
w_5334bfbb9c,своєрідність,hard,personality,reject,
w_b27db4b032,селектор,hard,work,core,
w_59632d2e82,селекція,hard,science,reject,
w_e7751d6987,селера,hard,food,core,
w_d6fe38504e,семпл,hard,music,core,
w_c5cf49693c,серцеїдство,hard,relationships,reject,
w_1f2fc8c79e,силове поле,hard,technology,core,
w_f24ef155ec,симбіоз,hard,science,reject,
w_d218de9ed7,симетрія,hard,abstract,core,
w_e0d6b00b14,синагога,hard,places,core,
w_754fbe3774,синдром відкладеного життя,hard,emotions,reject,
w_154e5718fc,синдром відмінника,hard,emotions,core,
w_955601a3eb,синдром порожнього гнізда,hard,emotions,reject,
w_d68ccba335,синдром рятівника,hard,emotions,reject,
w_afa38d9d15,синдром самозванця,hard,emotions,reject,
w_504128f270,синестезія,hard,abstract,reject,
w_4335bfdf33,синус,hard,school,core,
w_1bcaf2ce5a,синхронізація,hard,technology,core,
w_39f51ae2e5,синхроніст,hard,professions,core,
w_d913a798f3,сірий кардинал,hard,relationships,reject,
w_52e4f5b4ee,сітка мовлення,hard,tv,core,
w_f9db49adae,скакання на скакалці,hard,actions,core,
w_774f484ed0,скептицизм,hard,abstract,reject,
w_3b6ac1f01a,скетч-шоу,hard,tv,core,
w_eb04df270f,складання,hard,actions,core,
w_5ec05eb9fc,скринька Пандори,hard,abstract,core,
w_a04415911f,слалом,hard,sports,core,
w_188f11bc2c,сліпа довіра,hard,relationships,reject,
w_1cc32a9429,сліпа пляма,hard,abstract,reject,
w_209e4c342a,смиренність,hard,personality,reject,
w_0f57e7db11,смичок,hard,music,core,
w_19a3605610,снігур,hard,animals,core,
w_3fee6e2c0c,сойка,hard,animals,core,
w_b444d52de3,солідність,hard,personality,reject,
w_fdb2464f0d,солом'яна вдова,hard,relationships,reject,
w_146024f5d7,сольфеджіо,hard,music,core,
w_ae1180d79b,сонячний вітер,hard,science,reject,
w_4d15b7f78c,соціальний працівник,hard,professions,core,
w_d901e40bf0,соцпакет,hard,work,core,
w_61128b73eb,сочевиця,hard,food,core,
w_b147f3a264,спадковість,hard,science,reject,
w_b4bbe267fd,спантеличення,hard,emotions,reject,
w_6a285db050,спектр,hard,science,reject,
w_ecffc35c53,спекуляція,hard,society,reject,
w_1f49f40048,співучасть,hard,relationships,reject,
w_e775a4d2e1,спін-оф,hard,tv,core,
w_8cd6edad12,спіритизм,hard,abstract,reject,
w_232c1df9e5,спічрайтер,hard,professions,core,
w_fb8ed7c72a,спокута,hard,abstract,reject,
w_c2bb48d692,спонтанність,hard,personality,reject,
w_ffd74db0c4,споріднена душа,hard,relationships,core,
w_b074c5b69d,спостережливість,hard,personality,reject,
w_507c39d1b8,справедливість,hard,personality,reject,
w_1ea8f7e0b8,спуск на воду,hard,events,core,
w_2fde87385e,стамеска,hard,tools,core,
w_5e8aeb5a85,стан афекту,hard,emotions,reject,
w_9dc9440739,стан потоку,hard,emotions,reject,
w_ee287cf462,старанність,hard,personality,reject,
w_800aedf2f7,Старий Новий рік,hard,holidays,core,
w_29f7727983,старійшина,hard,people,core,
w_b77d6c2a14,стеження,hard,behavior,reject,
w_6ecd128c64,стелс,hard,technology,core,stels
w_2a455b4d64,стилус,hard,technology,core,
w_a511564df3,стирання,hard,actions,core,
w_cdb17daf99,стовбурові клітини,hard,science,reject,
w_6adf8f658a,стокгольмський синдром,hard,emotions,reject,
w_2c4409dc02,стоп-моушн,hard,movies,core,
w_988b9a685c,стоповер,hard,travel,core,
w_9ddd049a6e,стрибки з трампліна,hard,sports,core,jump
w_b74c5e5cdd,стрибки у висоту,hard,sports,core,jump
w_1fd78f6f6c,стрибки у воду,hard,sports,core,jump
w_9dafc671c5,струбцина,hard,tools,core,
w_73e08b3a7b,стукання у двері,hard,actions,core,
w_784084e330,ступор,hard,emotions,reject,
w_934ad5945a,стьоб,hard,behavior,reject,
w_2946842683,сум'яття,hard,emotions,reject,
w_3e17c08a21,сумбур,hard,emotions,reject,
w_49f0f15ef0,сумісність,hard,relationships,reject,
w_af652ca3ac,супернова,hard,science,reject,
w_51e3ac462b,сутінки,hard,nature,core,
w_b78e9ab45e,табун,hard,animals,core,
w_1a47ff4d09,такс-фрі,hard,travel,core,
w_f1535cd7e3,Тарас Чмут,hard,people,core,
w_ccf3a201f5,театральщина,hard,behavior,reject,
w_daea74ee53,телекінез,hard,abstract,reject,
w_e1b400dec4,телемарафон,hard,tv,core,tele
w_60154fb753,телемедицина,hard,technology,core,tele
w_e52e315fef,телеміст,hard,tv,core,tele
w_2d69612d40,телемовлення,hard,tv,core,tele
w_66fbd360a7,телепатія,hard,abstract,reject,
w_421a1fac71,телепортація,hard,technology,core,tele
w_18d4db247b,темна матерія,hard,science,reject,
w_e415e493c3,теорія,hard,science,reject,
w_498fe7466f,терикон,hard,places,core,
w_2608996686,тесляр,hard,professions,core,
w_be8b120834,тіньовий бан,hard,internet,core,
w_34f8053e67,ткемалі,hard,food,core,
w_96b2a2a368,товариськість,hard,personality,reject,
w_76871affb7,томління,hard,emotions,reject,
w_4b276a27ea,томограф,hard,technology,core,
w_06e2bce724,торрент,hard,internet,core,
w_afff9a9fb9,торф,hard,nature,core,
w_e8e1ca49ad,тоталізатор,hard,games,core,
w_2eadf4d21c,тотальний контроль,hard,relationships,reject,
w_5501086b29,тотем,hard,history,core,
w_4d995d3b39,точка неповернення,hard,abstract,reject,
w_ba2e9e16fc,траєкторія,hard,science,reject,
w_23046ac033,транс,hard,emotions,core,
w_dd0d7ee464,трансплантація,hard,actions,core,
w_ddf965371f,транспортний вузол,hard,places,core,
w_423b1d5c65,тривимірний друк,hard,technology,core,
w_d8186ab6b5,трипілля,hard,history,reject,
w_99516f1255,тріумвірат,hard,history,reject,
w_f434ce132a,трудоголізм,hard,personality,reject,
w_27f0719799,трущоби,hard,places,core,
w_a36a3f216a,тукан,hard,animals,core,
w_732b34f40c,туманність,hard,science,reject,
w_ce04d03b6c,тупотіння,hard,actions,core,
w_b8522fb79d,турбулентність,hard,science,reject,
w_1cb35559f1,увертюра,hard,music,core,
w_10326be7e9,удар у спину,hard,relationships,core,
w_550e688406,унія,hard,history,reject,
w_53c64cb0e0,уражене самолюбство,hard,emotions,reject,
w_c7258335d3,урочистість,hard,holidays,core,
w_27e4aaa12e,усиновитель,hard,family,core,
w_4395a62ba9,утаювання,hard,relationships,reject,
w_080d9c1c59,утопія,hard,abstract,reject,
w_a029744d39,фаворитизм,hard,relationships,reject,
w_6145b26a47,факультатив,hard,school,core,fakult
w_1e1f8ea530,фаталізм,hard,abstract,reject,
w_03eeb045ee,фейр-плей,hard,sports,core,
w_5e61cca386,фінансова піраміда,hard,society,reject,
w_34f4420daa,фіорд,hard,nature,core,
w_f77ec9c72c,флора,hard,nature,core,
w_cf5b218d07,форпост,hard,places,core,
w_b0148046c6,фотосинтез,hard,science,reject,
w_57613e69b3,фуга,hard,music,core,
w_d20df67b75,функціонер,hard,professions,core,
w_8846de61aa,хазяйновитість,hard,personality,reject,
w_5775ef8b9f,харизма,hard,personality,reject,
w_ebcef8cfc5,харчовий ланцюг,hard,nature,core,
w_21acdc00bb,хештег у пості,hard,internet,core,
w_e9119ab375,хибне коло,hard,abstract,reject,
w_1911ea5e8e,хімера,hard,abstract,reject,
w_574c983098,хіпстер,hard,people,core,
w_8f0a964af0,хлопавка,hard,holidays,core,
w_178beee140,ходіння навшпиньках,hard,actions,core,
w_d65f03edf2,холестерин,hard,science,reject,
w_43c07a2780,хромосома,hard,science,reject,
w_e45adc00c1,цвіт папороті,hard,holidays,core,
w_f17000fa83,цей день настав,hard,internet,core,
w_2d2be5630d,целібат,hard,history,reject,
w_803381fe5f,цивілізація,hard,history,reject,
w_fef844fc62,цілеспрямованість,hard,personality,reject,
w_8da2cf00ab,чадний газ,hard,science,core,
w_7959e21f3c,чапаєв,hard,games,core,
w_a894490dd6,частота,hard,science,reject,
w_d18ad55ccf,чвари,hard,relationships,reject,
w_bf474cef12,чвертьфінал,hard,sports,core,
w_e3b8633b4b,чебрець,hard,food,core,
w_cbe28e0943,червоний день календаря,hard,holidays,core,kalyna_song
w_8797bf400f,четверта стіна,hard,movies,core,
w_33e1d33205,чіт-код,hard,games,core,
w_36678aa6df,Чмоня,hard,people,core,
w_9cce6a83f7,чокання,hard,actions,core,
w_fa708caebc,чорний ящик,hard,technology,core,black
w_76a3aa64ce,чужий серед своїх,hard,relationships,reject,
w_dc144acfae,чужий сором,hard,emotions,reject,
w_5842e1c6c8,шарлатанство,hard,behavior,reject,
w_2b98369be0,шахеди в повітрі,hard,events,core,shahed_root
w_312d7e7a56,шахіст,hard,professions,core,shah
w_39996efc2e,швидкість світла,hard,science,reject,
w_bfe977cce4,шельф,hard,nature,core,
w_40a0775408,шиншила,hard,animals,core,
w_ec896cadcd,шкала Ріхтера,hard,science,reject,
w_03012674d2,шлюб за розрахунком,hard,relationships,reject,
w_86bf1d9038,шлюбна обітниця,hard,relationships,reject,
w_4025d9775d,шлягер,hard,music,core,
w_58de1b5058,яблуко розбрату,hard,abstract,reject,
w_05f078e1b5,ядро землі,hard,science,core,
w_72a1f7f7fe,язичництво,hard,history,reject,
w_4b369ec8d5,nfc,hard,technology,core,
w_0f3c2fc696,qr-код,hard,technology,core,
w_2b9c7dff74,SSD,hard,technology,core,
w_2ebf25d1dd,футболіст,easy,professions,pack,football_root
w_17e1e689f1,банкрутство,medium,work,pack,
w_515907d247,гороскоп,medium,abstract,reject,
w_a26f01a23f,відносність,hard,science,reject,
w_0bfed5621d,ерозія,hard,nature,pack,
w_3a04cfdfa1,кристалізація,hard,science,reject,
w_a35ecc2df6,мутація,hard,science,reject,
w_80f497e651,нейрон,hard,science,reject,
w_73e5fec0c8,протон,hard,science,reject,
w_cb7c4797f4,ферментація,hard,science,reject,
w_4ba3432899,акторка,easy,movies,reject,
w_66880ebf7d,апельсиновий сік,easy,drinks,reject,
w_eff4c14dee,вай-фай,easy,technology,reject,
w_7866326973,варіння,easy,actions,reject,
w_bfbfbf8987,веб-камера,easy,technology,reject,
w_ec62f4db05,велосипедки,easy,clothing,reject,
w_8bece7d158,виборець,easy,society,reject,
w_00eb46e619,виноградар,easy,professions,reject,
w_529bfb8705,відмикання,easy,actions,reject,
w_ff3ad05db3,галка,easy,animals,reject,
w_ce892abfb0,галька,easy,nature,reject,
w_6018d2078e,годинникар,easy,professions,reject,
w_00d6c6ac50,голосування,easy,society,reject,
w_3f89ea7f2c,груди,easy,body,reject,
w_525cda1988,депутат,easy,professions,reject,
w_da65981fde,дзвіночок,easy,home,reject,
w_88d376cc18,дитинча,easy,animals,reject,
w_6cf92aec49,дівчинка,easy,people,reject,
w_36d13aa13a,забій,easy,body,reject,
w_c3ad769552,квіткар,easy,professions,reject,
w_af3dede866,колонки,easy,music,reject,
w_eca6de7286,м'ячик,easy,sports,reject,
w_c84b8a6a08,магазинчик,easy,places,reject,
w_cf019318ac,математик,easy,professions,reject,
w_7277c7abea,міністр,easy,professions,reject,
w_b1274e7cb8,накладна,easy,work,reject,
w_9f3ced6ad4,нарізання,easy,actions,reject,
w_d5bba75b05,партія,easy,society,reject,
w_8326bb042f,перебивання,easy,behavior,reject,
w_707c027704,пірамідка,easy,games,reject,
w_950f0e7666,пожежна,easy,places,reject,
w_6aefa3a436,посол,easy,professions,reject,
w_5e1dd8b408,похорони,easy,events,reject,
w_e0d547d629,президент,easy,professions,reject,
w_f55f64fe72,програмка,easy,movies,reject,programka
w_a99a9a1b93,ремонтник,easy,professions,reject,
w_1d37fdeebb,розрада,easy,emotions,reject,
w_2e4767fc27,романс,easy,music,reject,
w_d868e45dcb,ропуха,easy,animals,reject,
w_b600276dd4,рукопожаття,easy,actions,reject,
w_740ea3d762,самітник,easy,people,reject,
w_ab3e73a516,самостійна,easy,school,reject,
w_5f9c783677,сарана,easy,animals,reject,
w_aa80ef117a,свекор,easy,family,reject,
w_e74c1e0aa2,свекруха,easy,family,reject,
w_7ed1f2a696,селезень,easy,animals,reject,
w_906a8b6efd,ситком,easy,tv,reject,
w_3f770811bf,скріпка,easy,tools,reject,
w_c557dc2145,сльоза,easy,body,reject,
w_8b19dbf5ca,смарт-годинник,easy,technology,reject,
w_778997c184,смерть,easy,abstract,reject,
w_3a1b8d4457,солдат,easy,professions,reject,
w_fdc8d42f00,солдатик,easy,games,reject,
w_935602ff76,столик,easy,home,reject,
w_2890015366,тамбурин,easy,music,reject,
w_f45239ba20,танграм,easy,games,reject,
w_45ede6c44d,танк,easy,transport,reject,
w_39a82d81ea,тарілки,easy,music,reject,
w_7fd5b568b5,татами,easy,sports,reject,
w_8e8ce7a553,теленовини,easy,tv,reject,
w_42984153f2,телесезон,easy,tv,reject,
w_3d538f5293,телефільм,easy,tv,reject,
w_7919852788,теля,easy,animals,reject,
w_763adbc6a8,тенісист,easy,professions,reject,
w_fdb0ce878c,толока,easy,events,reject,
w_2b281780b6,труди,easy,school,reject,
w_57bb504b4b,уряд,easy,society,reject,
w_75e7d82144,файлик,easy,school,reject,
w_3298528e03,фенек,easy,animals,reject,
w_6dad633c53,фізик,easy,professions,reject,
w_2e7db2f43b,хімік,easy,professions,reject,
w_4f16a3e784,цвинтар,easy,places,reject,
w_40d9e18c21,цесарка,easy,animals,reject,
w_67af981af8,черниця,easy,professions,reject,
w_366a24ee22,честність,easy,personality,reject,
w_2cc56af3ee,шахта,easy,places,reject,
w_a4173598e0,як,easy,animals,reject,
w_71fc2fee5a,ялівець,easy,nature,reject,
w_9408cd742e,автономія,medium,society,reject,
w_3ae40a9407,агітація,medium,society,reject,
w_527a9738bc,акциз,medium,society,reject,
w_d33450a9b3,апеляція,medium,society,reject,
w_21c2391cec,аплодисменти,medium,movies,reject,
w_44fedb338a,асамблея,medium,events,reject,
w_46c19b2136,асортимент,medium,work,reject,
w_c9ab7bcef8,безперебійник,medium,technology,reject,
w_d5eea9bc06,бієнале,medium,events,reject,
w_9f326f665d,блокада,medium,events,reject,
w_f8212c2320,бюлетень,medium,society,reject,
w_cfcf438814,версія,medium,abstract,reject,
w_b35418ff80,вето,medium,society,reject,
w_4d00cdc721,визволення,medium,history,reject,
w_f0cf94c078,висновок,medium,abstract,reject,
w_dc31b33f09,відомство,medium,society,reject,
w_a83758a4f3,відстрочка,medium,society,reject,
w_164875cd10,відшивання,medium,behavior,reject,
w_698fdefae0,військкомат,medium,society,reject,
w_a907bb3c4a,впн,medium,internet,reject,
w_2575bb86fc,гарантія,medium,work,reject,
w_0496bb605d,генерал,medium,professions,reject,
w_0dd48118d7,генетик,medium,professions,reject,
w_2c7c997cf9,гігабайт,medium,technology,reject,
w_c98d3843a9,гопник,medium,people,reject,
w_b9cdc00732,господарство,medium,work,reject,
w_da493125fe,декламація,medium,actions,reject,
w_a2d4b028f9,делегація,medium,society,reject,
w_74244f85f3,дефіцит,medium,society,reject,
w_deb78f04e0,диверсія,medium,events,reject,
w_a6a9dac5de,дискримінація,medium,society,reject,
w_08e1d847fc,добробут,medium,work,reject,
w_773d6ad86f,доброволець,medium,people,reject,
w_cb693fd97a,елемент,medium,abstract,reject,
w_6f93da01ff,естетика,medium,abstract,reject,
w_fff537be0f,ефект,medium,abstract,reject,
w_13d887d326,євроінтеграція,medium,society,reject,
w_dfadab7312,живий ланцюг,medium,events,reject,
w_23dff2796d,замітка,medium,work,reject,
w_a3a495506c,імпічмент,medium,society,reject,
w_020712abc2,інвалідність,medium,society,reject,
w_9d22c917bf,інвертор,medium,technology,reject,
w_25077bc16a,індексація,medium,society,reject,
w_fef27071ad,інквізиція,medium,history,reject,
w_a8eefd4408,кандидат,medium,society,reject,
w_225dcb1475,капітуляція,medium,events,reject,
w_e68027e7e1,кваліфікація,medium,work,reject,
w_dcd67a6415,кібербулінг,medium,internet,reject,
w_141ee922e7,кілер,medium,people,reject,
w_9e87842e59,кліка,medium,relationships,reject,
w_93fbd37c78,коаліція,medium,society,reject,
w_39ee03685b,комітет,medium,society,reject,
w_12d53b2fe8,конвенція,medium,society,reject,
w_c4ada2fed6,конгрес,medium,society,reject,
w_8343f47a46,кремація,medium,events,reject,
w_3054d61fce,кріпацтво,medium,history,reject,
w_9db16ea5bd,крушення,medium,events,reject,
w_5597635c39,курсова,medium,school,reject,
w_d23d494fa7,мандат,medium,society,reject,
w_3e6790407d,масове отруєння,medium,events,reject,
w_dd2eebee8c,меншина,medium,society,reject,
w_251c8bbece,мораторій,medium,society,reject,
w_17af384040,нато,medium,society,reject,
w_c344655077,націоналізація,medium,society,reject,
w_405c27c316,національна жалоба,medium,events,reject,
w_4d51156387,нейтралітет,medium,society,reject,
w_d54653c75f,окупація,medium,history,reject,
w_e8a170d52e,омбудсмен,medium,society,reject,
w_3856058b75,онколог,medium,professions,reject,
w_3719c48800,оон,medium,society,reject,
w_45b69107a7,опозиція,medium,society,reject,
w_bf85629e2c,осбб,medium,society,reject,
w_4247a82043,офіцер,medium,professions,reject,
w_8ab850cd05,панахида,medium,events,reject,
w_1ab25ebe72,парламент,medium,society,reject,
w_1aa2c898ed,пдв,medium,society,reject,
w_9fa0f372a2,переворот,medium,society,reject,
w_cf259cc4f1,переживання,medium,emotions,reject,
w_4560643f1a,підприємство,medium,work,reject,
w_6914c9a027,плітка,medium,behavior,reject,
w_0c7d59db8d,повістка,medium,society,reject,
w_bb75beafef,політика,medium,society,reject,
w_987a0d553a,полон,medium,history,reject,
w_dd4b679478,поминки,medium,events,reject,
w_2dc6d284c8,попап,medium,internet,reject,
w_2c86ddb785,пояснювальна,medium,work,reject,
w_bb5477253d,прес-тур,medium,events,reject,
w_cea72ad967,приватизація,medium,society,reject,
w_1575110c39,призов,medium,society,reject,
w_0c9763b694,прохідна,medium,work,reject,
w_5933053144,прохідний бар'єр,medium,society,reject,
w_2a4bd74550,прошивка,medium,technology,reject,
w_54ff3178e5,рабство,medium,history,reject,
w_20f2ba18e9,расизм,medium,society,reject,
w_91bbcdf3f2,рацс,medium,society,reject,
w_7992ddfc12,регламент,medium,society,reject,
w_a94dde9550,різьбяр,medium,professions,reject,
w_6ea34cbb01,розніженість,medium,emotions,reject,
w_8361c90e77,розрядка,medium,emotions,reject,
w_9cc1424ed0,самвидав,medium,history,reject,
w_cc09d7e4d1,саміт,medium,society,reject,
w_7ca1c01bea,самовисування,medium,society,reject,
w_4c183c963f,самопіар,medium,behavior,reject,
w_f881a88f78,Санкт-Петербург,medium,cities,reject,
w_a33ed45832,сбу,medium,society,reject,
w_93bb23f446,свінг,medium,music,reject,
w_2648ccf239,сексизм,medium,society,reject,
w_d2abb3719f,сенат,medium,society,reject,
w_969b2d0f40,сентимент,medium,emotions,reject,
w_d7ceb2db6c,симпозіум,medium,events,reject,
w_abf05e36b4,скнара,medium,people,reject,
w_41043541ad,слухання,medium,events,reject,
w_9a43a4fd9f,сноб,medium,people,reject,
w_f51226641b,спікер,medium,society,reject,
w_28c7fd14c1,стакато,medium,music,reject,
w_02cb46571d,сталактит,medium,nature,reject,
w_361a3d74ad,статут,medium,society,reject,
w_d38bab570e,стетоскоп,medium,body,reject,
w_f1f2a8416e,Стокгольм,medium,cities,reject,
w_bcf4adb376,Стрітення,medium,holidays,reject,
w_3f5167645e,сумісництво,medium,work,reject,
w_70e500136b,теленовела,medium,tv,reject,
w_16a6cd8b02,термопістолет,medium,tools,reject,
w_100f296560,торгування,medium,actions,reject,
w_16c32043c4,трюмо,medium,home,reject,
w_25a14ce1a1,угодництво,medium,behavior,reject,
w_be14d8f3e3,указ,medium,society,reject,
w_771518ceb4,факельна хода,medium,events,reject,
w_26dbdd96df,фарс,medium,movies,reject,
w_04f1bbbd6d,фемінізм,medium,society,reject,
w_ec280835a4,фракція,medium,society,reject,
w_b61e497bd3,фрамуга,medium,home,reject,
w_f90fb69b03,хартія,medium,society,reject,
w_3ce60cdf92,хейтер,medium,internet,reject,
w_051c2d43b7,хіть,medium,emotions,reject,
w_6032228c7c,хоспіс,medium,places,reject,
w_d42af54ee3,цензура,medium,society,reject,
w_d8fec8dfb8,цнап,medium,society,reject,
w_b14056a983,чиновник,medium,professions,reject,
w_7dcc0bbb7f,шинель,medium,clothing,reject,
w_d6c7583bc8,шльовка,medium,clothing,reject,
w_ae5762065b,щем,medium,emotions,reject,
w_89d87467d4,ябедництво,medium,behavior,reject,
w_d9b04976eb,абсолютизм,hard,history,reject,
w_d2e97ac655,абстракція,hard,abstract,reject,
w_b16f76d8ff,автентичність,hard,personality,reject,
w_38a055edd6,автокорекція,hard,technology,reject,
w_c06958fc33,автоматизація,hard,technology,reject,
w_dbe3cc5ee9,авторитарність,hard,personality,reject,
w_b0b7788f7f,агломерація,hard,places,reject,
w_82b3a6e249,агностицизм,hard,abstract,reject,
w_57a4ab0450,агонія,hard,emotions,reject,
w_c9b9f0ff75,адмінресурс,hard,society,reject,
w_34b72293a0,азбест,hard,science,reject,
w_1fb1819340,айпі-адреса,hard,technology,reject,
w_e3d2310e92,акваторія,hard,places,reject,
w_e57b921237,акредитація,hard,society,reject,
w_84eb805eb7,аксіома,hard,science,reject,
w_5fb233242e,амортизація,hard,work,reject,
w_18dc9886ff,аналітик,hard,professions,reject,
w_ca745db24a,анархія,hard,society,reject,
w_177fe78a95,анахронізм,hard,history,reject,
w_ed86fc1544,анексія,hard,society,reject,
w_e33fa972c8,анулювання,hard,actions,reject,
w_12b9be2df5,апартеїд,hard,society,reject,
w_67d49598e2,апокриф,hard,abstract,reject,
w_d652bfecf9,апологія,hard,behavior,reject,
w_15d3f47a57,арбітраж,hard,work,reject,
w_d45c491b67,архаїзм,hard,abstract,reject,
w_ac054c6a30,асиміляція,hard,society,reject,
w_298a26d620,атрофія,hard,science,reject,
w_d79cc600d4,багатозадачність,hard,technology,reject,
w_36d4f742f3,бенефіціар,hard,society,reject,
w_6c5d1ace99,біопсія,hard,actions,reject,
w_a57ebc1493,біоритм,hard,science,reject,
w_0a51376025,біорізноманіття,hard,science,reject,
w_cb723ae80d,біосфера,hard,science,reject,
w_21a87c97a3,біохімія,hard,science,reject,
w_67aa2bc5ee,благоустрій,hard,actions,reject,
